movie,contents,score
빽 투 더 퓨쳐,"설정 좋고, 배우들 좋고, 스토리 좋고 , 그냥 다 좋다",10
빽 투 더 퓨쳐,너무 즐겁게 보고 상상력을 키워준 영화,9
빽 투 더 퓨쳐,정말 재미있어요~ 상상력을 맘껏 펼쳐볼수있었던것같아요~,10
빽 투 더 퓨쳐,어릴적 이 영화를 보며 시간여행이 가능할꺼라 생각했던 1人,9
빽 투 더 퓨쳐,굿,10
빽 투 더 퓨쳐,현싯점 7점? 무슨 말도안되는 소리 ! 10점가지고는 표현 못할 영화!,10
빽 투 더 퓨쳐,"개봉당시 10점, 현 싯점 7점. 단순한 줄거리를 확대시키는 탁월한 능력~",8
빽 투 더 퓨쳐,너무나도 재미있다.,10
빽 투 더 퓨쳐,재밌다! 정말 재밌다.....어떻게 20년전에 이런 영화를 만들 수 있었을지~!,10
빽 투 더 퓨쳐,상업영화측면에서만 볼때 최고다.. 그걸로 충분,10
빽 투 더 퓨쳐,흥미진진.. 훈훈한 교훈,10
빽 투 더 퓨쳐,우... 내생애에 이 영화를 넘어선 sf영화를 볼수 있을까?,10
빽 투 더 퓨쳐,sf계의 큰아버지,10
빽 투 더 퓨쳐,아무리봐도 재밌는~,10
빽 투 더 퓨쳐,"수없이 본 영화, 그래도 절대 질리지 않는 명작~~~",10
빽 투 더 퓨쳐,"OCN , CGV채널 에서 계속봐도 질리지 않는영화!!!!!!",10
빽 투 더 퓨쳐,앞으로 5천년간 이영화를 뛰어넘는 걸작은 안나옵니다,10
빽 투 더 퓨쳐,SF영화가이정도는 돼야..,10
빽 투 더 퓨쳐,100번은 넘게 본 영화...,10
빽 투 더 퓨쳐,최고죠~!  봐도봐도 재미있는...,10
빽 투 더 퓨쳐,저 이거 완전 팬 ㅠㅠㅜ 진짜 재밌어요 ~,10
빽 투 더 퓨쳐,지금봐도 재미있지 ㅋ,8
빽 투 더 퓨쳐,최고다 최고;;,10
빽 투 더 퓨쳐,진짜 80년대영화라고는 믿겨지지 않을정도로 재미있는 영화임,10
빽 투 더 퓨쳐,우왕굳~,10
빽 투 더 퓨쳐,매우 재밌어요,10
빽 투 더 퓨쳐,캬... 이게 80년대 영화라니 ㅋㅋ,10
빽 투 더 퓨쳐,최고의 영화입니다,10
빽 투 더 퓨쳐,아 너무 재미있어요 4편나오면 좋겠네요,10
빽 투 더 퓨쳐,재밌다 =ㅂ=++,10
빽 투 더 퓨쳐,와..대박이다... 이런영화를 왜 지금에야 알았을까..ㅠㅠ 무조건봐야할영화,10
빽 투 더 퓨쳐,23년전 영화지만.. 지금봐도 신선하고 재밌다. 창작성이 돋보인 작품.,10
빽 투 더 퓨쳐,학교에서 봤는데 4탄까지 완전 뿅가요 ㅋㅋ,10
빽 투 더 퓨쳐,정말죽기전에 보기잘했다 모든게 완벽한 영화,10
빽 투 더 퓨쳐,옛날영화 설마 잼있겠냐고 생각하고 본 내가 멍청했다.. 완전 최고의영화다,10
빽 투 더 퓨쳐,봐도봐도 안질리는 영화... 돌아와라 마이클 j 폭스,10
빽 투 더 퓨쳐,재미와 감동,10
빽 투 더 퓨쳐,아 완전 최고의배우와 최고의 영화,9
빽 투 더 퓨쳐,그립다.,10
빽 투 더 퓨쳐,시간을 소재로 하는 영화 역사에 획을 긋다. (2),10
빽 투 더 퓨쳐,시간을 소재로 하는 영화 역사에 획을 긋다.,9
빽 투 더 퓨쳐,요즘 찌질한 영화보다 낫습니다 !! 마이클 J. 폭스 병 꼭 이겨내길,10
빽 투 더 퓨쳐,"그 당시 만든것 치곤 잘 만들어진 SF영화, 봐도봐도 재밌다. 특히 마티 귀여움!!",10
빽 투 더 퓨쳐,재미있는영화,9
빽 투 더 퓨쳐,요즘 공상과학영화보다 수준이 높은거 같습니다 ㅎ<=,10
빽 투 더 퓨쳐,정말 잼있게 잘봤다^^ 주이공도 귀엽구.. 최고의 영화!!,10
빽 투 더 퓨쳐,지금 봐도 재밌던데?,9
빽 투 더 퓨쳐,"밑에님 말씀대로, 그 당시 기술을 생각하면서 보세요 왜 10점이나 주는가",10
빽 투 더 퓨쳐,이영화가85년도에 만들어졌다고 생각하면서 보면 정말 환상이다..굿(추천),10
빽 투 더 퓨쳐,재미있으면서도.. 과학의한계를 느낌,10
빽 투 더 퓨쳐,옛 영화라 비웃느라 않보냐 웃기지 마라 봐봐라 ~ 잼다.,8
빽 투 더 퓨쳐,최고의 SF영화.,10
빽 투 더 퓨쳐,다시봐도 잼있는 영화,10
빽 투 더 퓨쳐,재미따~ㅋㅋㅋ,10
빽 투 더 퓨쳐,SF영화의 전설,10
빽 투 더 퓨쳐,최고다..,10
빽 투 더 퓨쳐,말이필요없는영화,10
빽 투 더 퓨쳐,대박퓨처,10
빽 투 더 퓨쳐,멋진영화 영화의꽃이라고 할까나?,10
빽 투 더 퓨쳐,생각만으로 즐거움을 주는 최고의 영화다~,10
빽 투 더 퓨쳐,나의 10점 만점 영화... 스무번도 넘게 봐서 이제는 대사 외우기에 재미 들린 영화~,10
빽 투 더 퓨쳐,정말재밌음ㅋㅋㅋㅋㅋㅋㅋㅋ,10
빽 투 더 퓨쳐,20여년이 지난 지금도 재밌는..,10
빽 투 더 퓨쳐,1번보고 또보고 또보고 해도 새롭고 질리지않는 영화 너무 재미있게본 영화,10
빽 투 더 퓨쳐,타임머신은 곧 만들어집니다. 계에 개입여부는 아직 불투명합니다.,10
빽 투 더 퓨쳐,어려서 최고,8
빽 투 더 퓨쳐,과거와 미래를 넘나드는 시간여행,9
빽 투 더 퓨쳐,"재밌었으나, 최고는 아닌... 개성이 넘치는 영화&&",8
빽 투 더 퓨쳐,초 그레이트 액션 환타지 스펙타클 쇼 버라이어티 무비~ㅎㅎ,10
빽 투 더 퓨쳐,재미있는 영화.,10
빽 투 더 퓨쳐,넘잼있어,10
빽 투 더 퓨쳐,정말 재밌는 영화다.,10
빽 투 더 퓨쳐,아무리봐도질리지않는 그시대최고의,10
빽 투 더 퓨쳐,10년이 지나도 또 보고싶은,10
빽 투 더 퓨쳐,ㅎㅎ1.2.3다 이어서이해하긴좀힘들지만~70~80년대영화치곤대작이다,10
빽 투 더 퓨쳐,진짜 재밌다능;,10
빽 투 더 퓨쳐,내 생애 최고의 타임머신 sf영화다.^^ 굿 잡~!!,10
빽 투 더 퓨쳐,아 내사랑 빽투ㅠㅠㅠㅠㅠ빽투없는SF영화는인류없는지구!!!!!,10
빽 투 더 퓨쳐,역시 네이버 영화 평점 영화순위에는 아무 영화나 드는게 아니구나,10
빽 투 더 퓨쳐,대단하다는 말밖에...이런걸 생각하다니,10
빽 투 더 퓨쳐,굿뜨,10
빽 투 더 퓨쳐,매번 봐도 언제나 재밌다!,10
빽 투 더 퓨쳐,당시엔 혁명적이었지...,10
빽 투 더 퓨쳐,"영원이 소장할 거야, 마티 이 촌닭아! ㅋㅋ",10
빽 투 더 퓨쳐,SF영화의 최고의 걸작중 하나,10
빽 투 더 퓨쳐,"아무말 하지 않겟다 ,.ㅋ 걍 봐라",10
빽 투 더 퓨쳐,나만 재밌게 본게 아니었구나!!!,10
빽 투 더 퓨쳐,이건 몇년이 지나고 봐도 재미있다. 보고 보고 또보고 대사외워도 재밌다,10
빽 투 더 퓨쳐,good,10
빽 투 더 퓨쳐,닥치고 최고의 영화,10
빽 투 더 퓨쳐,닥터후 열광하게 된 것도 다 이영화때문이지 싶다.,10
빽 투 더 퓨쳐,오락영화의 한계 운운하는 뱅진은 뭐네..?,10
빽 투 더 퓨쳐,정말 감독은 천재다 정말 강추!1.2.3 다 2번씩 봤다 ㅋ,10
빽 투 더 퓨쳐,1점주는 사람들은 늙은후에 감성이 다죽어서 본건가..,10
빽 투 더 퓨쳐,제가 가장 좋아하는...,10
빽 투 더 퓨쳐,20 년을 앞서간 영화,10
빽 투 더 퓨쳐,최고,10
빽 투 더 퓨쳐,명작중 명작,10
빽 투 더 퓨쳐,20년전 영화지만... 20년후까지 재미있게 볼 수 있을 것 같은 영화,10
빽 투 더 퓨쳐,정말 재방송할때마다 본다 대사까지 외우는데도 재미있다!,10
빽 투 더 퓨쳐,가끔 케이블에서 해주는데 정말재밌다,10
빽 투 더 퓨쳐,중학교때 이영화 보고 기립박수 쳤던 내인생 최고의 영화 입니다,10
빽 투 더 퓨쳐,1987년도 영화가 이렇게 끌리냐 ~,10
빽 투 더 퓨쳐,따라올 수 없다. 요즘영화들 절대 못따라온다.,10
빽 투 더 퓨쳐,스토리 잼있어 치고에효,10
빽 투 더 퓨쳐,짱이네,10
빽 투 더 퓨쳐,워워 재밌어 ㅋㅋ 근데 1편이 더 재밌어 ㅋㅋ,9
빽 투 더 퓨쳐,내 인생 최고의 영화,10
빽 투 더 퓨쳐,"백 투 더 퓨쳐 이후 시간을 다룬 영화가 많지만, 따라올자가 아직 없다.",10
빽 투 더 퓨쳐,20년 전꺼라는데서 10점을준다 ㅋㅋ 요즘영화였으면 9점!,10
빽 투 더 퓨쳐,내가 지금까지 본 최고의 영화.,10
빽 투 더 퓨쳐,cg가화려하지 않고 내용도 비현실적이지만 구성이 탄탄하고 재미있고 또보고싶은 영화,10
빽 투 더 퓨쳐,밑에너 샤대기맞을래?ㅎㅎ 영화도 안보고 깝떠는 꼴이,10
빽 투 더 퓨쳐,지금봐도 재미있는...,10
빽 투 더 퓨쳐,아직 이시리즈보다 재밌는건 못봤다..,10
빽 투 더 퓨쳐,최고라는말밖에 안나온다. 정말로 최고다 !,10
빽 투 더 퓨쳐,무리 없는 스토리 전개..... 잘 만든 SF영화....,10
빽 투 더 퓨쳐,최고,10
빽 투 더 퓨쳐,헐...20년전에본영화라니;; 그당시 최고였지,9
빽 투 더 퓨쳐,타임카 보다 타임 익스프레스가 간지난다.,10
빽 투 더 퓨쳐,역시...,8
빽 투 더 퓨쳐,아주 흥미롭게 보았던,9
빽 투 더 퓨쳐,이만큼 흥미진진한 영화는 없었다.,10
빽 투 더 퓨쳐,"판타스틱한 상상력, 감독의 머리 속을 사랑한다",10
빽 투 더 퓨쳐,촏잉때 진짜 재밌게봤지ㅋ,10
빽 투 더 퓨쳐,The Best.,10
빽 투 더 퓨쳐,sf중 단연 최고!!,10
빽 투 더 퓨쳐,어릴적 너무 재밌게 봤던영화!,10
빽 투 더 퓨쳐,마이클제이폭스때문에 더욱 빛난 영화,10
빽 투 더 퓨쳐,80년대 미국을 재밌게 그려낸 영화 그들의 상상력과 기술은 역시 최고,8
빽 투 더 퓨쳐,말할것도없다 걸작이다,10
빽 투 더 퓨쳐,이걸 왜 이제봤을까~ 하찮은 장면들도 결국 다 연결되는 완벽한 구성에,10
빽 투 더 퓨쳐,한번 보기 시작하면 잠잘수 없다! 3편까지 내리 고고씽,10
빽 투 더 퓨쳐,어릴 때 완전 몰입해서 본 영화. 아직도 장면들이 생생하다.,9
빽 투 더 퓨쳐,어린시절 상상력을 다시한번 되살려주는,9
빽 투 더 퓨쳐,나 태어나기 전에 나왔는데..정말 재밌다.,10
빽 투 더 퓨쳐,우리나라는 이런영화 못만드나?,10
빽 투 더 퓨쳐,내겐... 다시 보고 싶은 영화 1위,10
빽 투 더 퓨쳐,개인적으로 10점만점에 11점 주고 싶은 영화...,10
빽 투 더 퓨쳐,천재적인이야기성과 상상력,8
빽 투 더 퓨쳐,놀라운건 이게 무려 20년전 영화란 사실이다.,10
빽 투 더 퓨쳐,상상력이 정말 뛰어나다..오락성도 마찬가지!,10
빽 투 더 퓨쳐,당연 내인생 최고의 영화!,10
빽 투 더 퓨쳐,밑에 분 ㅋ 제가 쓸려구 한말 정말 최고입니다.,10
빽 투 더 퓨쳐,당연 내인생 최고의 영화!,10
빽 투 더 퓨쳐,"최고다. 닭치고 걍 봐라,, 푹 빠져든다..",10
빽 투 더 퓨쳐,그냥재밌더군요/,10
빽 투 더 퓨쳐,시리즈 모두 재밌게 봤던 유쾌한 영화 / 시간 여행 ~,10
빽 투 더 퓨쳐,쵝오,10
빽 투 더 퓨쳐,처음엔 좀 지루했는데.... 갈수록 스릴있고 재미있다.....,10
빽 투 더 퓨쳐,정말.최고다.이게 내가태어나기도전영화라니믿을수가없다.최고,10
빽 투 더 퓨쳐,누구나 한번쯤 꿈꿔온 시간여행을 유쾌한 웃음으로 표현.,9
빽 투 더 퓨쳐,재미있었음....,8
빽 투 더 퓨쳐,굿이에요~~~굿!!!,9
빽 투 더 퓨쳐,당시 영화답지 않은 참신함과 줄거리,10
빽 투 더 퓨쳐,이거어디서 다 볼수 없나요??,10
빽 투 더 퓨쳐,재밌음ㅋㅋ,8
빽 투 더 퓨쳐,타임머쉰이 나오는 작품 중 가장 재미있는 영화!,10
빽 투 더 퓨쳐,옛날 영화지만 정말 재밌게 봤다 ㅋㅋㅋ,9
빽 투 더 퓨쳐,밝고재미있고위트넘치는영화를보고싶은가?여기있다!!,10
빽 투 더 퓨쳐,"주인공이었던 그 키작은사람,,지금 희귀병 앓고있다던데,,,ㅠ",10
빽 투 더 퓨쳐,정말 재미있는 영화...,10
빽 투 더 퓨쳐,최고.ㅋㅋㅋ여러번 봐도 볼때마다 재밌음.ㅋㅋㅋㅋ,10
빽 투 더 퓨쳐,아인슈타인 나온다,10
빽 투 더 퓨쳐,짱,10
빽 투 더 퓨쳐,내인생 최고의 SF씨리즈 -_-)b,10
빽 투 더 퓨쳐,구성이 완벽하다..,10
빽 투 더 퓨쳐,어릴때시간영행에대한꿈을한번쯤꾸게해준영화,8
빽 투 더 퓨쳐,"이론 상 불가능하지만, 영화는 그냥 재미로.",10
빽 투 더 퓨쳐,tv에서 해줄길래 봤다.. 재미있다.,10
빽 투 더 퓨쳐,정말 엄청 나네,10
빽 투 더 퓨쳐,마이클 J 폭스 같은 사람만 있음...세상은 참 살만 할텐데..,10
빽 투 더 퓨쳐,20번은 봤지만 볼때마다 스릴있다...,10
빽 투 더 퓨쳐,쟈니 비 구드가 나왔던 백투더퓨쳐,10
빽 투 더 퓨쳐,이게 왜 1등이 아닌지 의심스럽다,10
빽 투 더 퓨쳐,오랜만에 또 봤는데도 역시 잼있다,10
빽 투 더 퓨쳐,봐도 봐도 질리지 않는영화,10
빽 투 더 퓨쳐,그시대에 이런 영화라니 아직도 뒤처지지않는 영화,10
빽 투 더 퓨쳐,"로맨스, sf, 코믹, 감동, 액션 없는게 없고 내 인생의 최고의 영화.",10
빽 투 더 퓨쳐,이게 영화지,10
빽 투 더 퓨쳐,지금나오는영화에도 뒤쳐지지않는 스피디함 ~,9
빽 투 더 퓨쳐,ㅋㅋㅋ 난이거 연속으로 계속봣다 아 ~,10
빽 투 더 퓨쳐,옛날 영화인데도 정말 재밌다,10
빽 투 더 퓨쳐,제대로 오락영화,10
빽 투 더 퓨쳐,초등학생때봤던.. 진짜 재밌었다 ㅋㅋㅋ,10
빽 투 더 퓨쳐,1세기가 바뀐다 해도 보는내내 신기함에 스며들수밖에 없는 영화,10
빽 투 더 퓨쳐,"너무 기발하고 재밌는 영화였다..두고두고 계속 봐도 괜찮을것 같은 영화,",10
빽 투 더 퓨쳐,너무도익숙한ost와 천재적인발상 20년전이라니..,10
빽 투 더 퓨쳐,이게 정말 20년된 영화라니,9
빽 투 더 퓨쳐,22년전 영화임에도 정말 기발하고 멋진 영화다.그리고 애인이 참 예쁘다.,9
빽 투 더 퓨쳐,환상적인 SF 영화.. 22년 전 상상이라는게 정말 놀랍다.,10
빽 투 더 퓨쳐,"SF, 코미디 이 모든것에서 최고!",10
빽 투 더 퓨쳐,20년 전에 이런 발상을 할 수 있다는 것이 놀랍다!,10
빽 투 더 퓨쳐,요즘 나오는영화보다두 훨씬 굿...,10
빽 투 더 퓨쳐,최고의 영화! 최고의 감독! 최고의 배우!,10
빽 투 더 퓨쳐,ㅋㅋ 재밌음 ㅋㅋ 케이블tv에서 많이 봤어요 ㅋ,10
빽 투 더 퓨쳐,갑자기 순위에 올라왔네. 10점,10
빽 투 더 퓨쳐,이건 정말 최고다  DVD로 사서 삶이 지루할때 본다 강추!,10
빽 투 더 퓨쳐,지그와트가 안습차지만 메꿀 정도랄까,10
빽 투 더 퓨쳐,제가 처음 본 영화에서 제일좋아요,10
빽 투 더 퓨쳐,수십번 봐도 재미있고 놀라운 영화 수OO이 지났어도 신기할따름,10
빽 투 더 퓨쳐,"이만한 영화 정말 보기 힘들죠,,,",10
빽 투 더 퓨쳐,이 영화 작가는 정말 천재,10
빽 투 더 퓨쳐,"1,2,3 빠르게 해치웠다 너무너무 재밌다. 4는 안찍나 ?",10
빽 투 더 퓨쳐,가장재밌는 환타지소재는?백투더퓨처..현재까지 동심이 연결되는good영화!,9
빽 투 더 퓨쳐,10번도 넘게봤는데 지금도 또보구있어여,10
빽 투 더 퓨쳐,SF영화가 이렇게까지 오래동안 사랑받는 이유. 이 영화를 보면 알수있다.,9
빽 투 더 퓨쳐,아 재밌다......... 감독은 천재인가...,10
빽 투 더 퓨쳐,눈물이 난다 그 무시무시한 퀄리티에^^,10
빽 투 더 퓨쳐,어디서 들어봣는데 어디서들어봣지? 백투더퓨처,10
빽 투 더 퓨쳐,오락 영화의 최고시리즈 탄생작,10
빽 투 더 퓨쳐,어디서 봤어요..??보고싶은데 볼방법이..ㅠㅠ,10
빽 투 더 퓨쳐,공포영화밖에 안보지만 그래도 이것만은 봤다,10
빽 투 더 퓨쳐,엄마가 애인보다 더 이쁘다. 마이클의 연기도 좋아,9
빽 투 더 퓨쳐,어린나이에 날 흥분의 도가니로 몰고갔다.. 타임머신환상..그이상!,10
빽 투 더 퓨쳐,젊은날 기억된 유쾌한 영화. 근데 솔직히 애인보다 엄마가 더 끌렸다.,9
빽 투 더 퓨쳐,영화를 볼땐 그 당시상황을 생각하면서 봐야한다. 그땐 최고의 영화,10
빽 투 더 퓨쳐,속편의 속편까지 훌륭한 영화는 드물껄...,10
빽 투 더 퓨쳐,최고!,10
빽 투 더 퓨쳐,감동먹은건 나뿐인가 ㄷㄷ 스토리도 좋구 SF의 한획을 그었다,10
빽 투 더 퓨쳐,말도 안 되는 소재로 이렇게 멋진 코믹물 !! 대단 !!,9
빽 투 더 퓨쳐,와우.. 내 마음속의 풍금. ^^;,10
빽 투 더 퓨쳐,내 인생 최고의 재미를 안겨준 영화 한편을 꼽으라면... 바로 이 영화!,10
빽 투 더 퓨쳐,어릴적 정말 재미있게 봤던 기억이..,10
빽 투 더 퓨쳐,저는 2년전에 봤는데 기억이 생생해요,8
빽 투 더 퓨쳐,어릴때 본 느낌과 많이 다른 대표적인 영화..그만큼 때가 묻었다는 것이겠지..,10
빽 투 더 퓨쳐,스토리도 많고 위기감을 조성해주는 영화,10
빽 투 더 퓨쳐,어릴때 정말 재밌게 봤는데..다시봐도 잼나네요~123탄 다 재미있어요~,10
빽 투 더 퓨쳐,스토리 탄탄하고 참 신나는 영화.,9
빽 투 더 퓨쳐,몇 번을 봐도 즐거운 영화.,9
빽 투 더 퓨쳐,짱,10
빽 투 더 퓨쳐,재미있는 영화,10
빽 투 더 퓨쳐,타임머신을 소재로 한 영화중에 단연 최고라 할 수있다!!,10
빽 투 더 퓨쳐,어릴때 넘 재밌게 본 영화 몇번을 봐도 재밌음,10
빽 투 더 퓨쳐,어린시절... 정말 재미있게 본 영화~,8
빽 투 더 퓨쳐,"정말 이렇게 완벽한 스토리에 유머,볼거리... 정말 환상의 영화",10
빽 투 더 퓨쳐,"이거보고 2,3계속 봤다.",10
빽 투 더 퓨쳐,"스토리 자체도 흥미있고, 잘 설정했다. 꽤나 유쾌하고 재밌었던 영화",10
빽 투 더 퓨쳐,OCN에서 봤는데 너무재밌다 10번을 봐도 안 지겨울듯ㅋㅋ,10
빽 투 더 퓨쳐,선생님추천으로 본 최고영화,10
빽 투 더 퓨쳐,나는 이영화를 다보고난후 감동의 눈물을 흘릴수밖에없었다....일단 봐라,10
빽 투 더 퓨쳐,이런 장르 너무 좋다...이영화 갠적으로 10점도 주고 싶은데 ㅋㅋ,8
빽 투 더 퓨쳐,와 벌써 22년된 영화네,9
빽 투 더 퓨쳐,유치하지 않고...흥미로웠다...이제서야 본 게 미안하다,9
빽 투 더 퓨쳐,중학교 때 가장 재미있게 본 영화,10
빽 투 더 퓨쳐,와우! 짜릿한 상상력!,10
빽 투 더 퓨쳐,꿈을 꾸었습니다.,10
빽 투 더 퓨쳐,"온가족관람가능,스토리,웃음,가족애,흥미,짜릿,숨막,모든걸가진영화",10
빽 투 더 퓨쳐,타임머신 영화의 최고봉!! 이만한 SF가족영화도 드물다.,10
빽 투 더 퓨쳐,ocn에서 봤는데 진짜 와따 확빠졌음  만화로 된것도 되게 재밌었는데,10
빽 투 더 퓨쳐,타임머신 관련 영화라 하면 이 작품이 와따!!!,8
빽 투 더 퓨쳐,너무 치밀하고 잘 짜여졌다!!!!,10
빽 투 더 퓨쳐,이렇게 잘 짜여진 시리즈물은 없었다.감동이로고~,10
